date,split_adj_close,adj_close,factor
2001-08-17,37.760000,31.858000,0.8436970339
2001-08-24,39.300000,33.157300,0.8436972010
2001-08-31,36.630000,30.516500,0.8331012831
2001-09-07,33.700000,28.432600,0.8436973294
2001-09-10,34.099998,28.770100,0.8436979967
2001-09-21,28.190000,23.783800,0.8436963462
2001-09-28,28.980000,24.450300,0.8436956522
2001-10-05,31.760000,26.795800,0.8436964736
2001-10-12,34.550000,29.149700,0.8436960926
2001-10-19,33.550000,28.306000,0.8436959762
2001-10-26,36.009998,30.381500,0.8436962353
2001-11-02,35.600000,30.035600,0.8436966292
2001-11-09,37.730000,31.832700,0.8436973231
2001-11-16,39.370000,33.216400,0.8436982474
2001-11-23,39.280000,33.140400,0.8436965377
2001-11-30,39.650000,33.452600,0.8436973518
2001-12-07,41.730000,35.207500,0.8436975797
2001-12-14,40.110000,33.840700,0.8436973323
2001-12-21,39.480000,33.309200,0.8436980750
2001-12-28,40.330000,34.026300,0.8436969998
2002-01-04,41.670000,35.156900,0.8436981042
2002-01-11,40.850000,34.465000,0.8436964504
2002-01-18,38.590000,32.558300,0.8436978492
2002-01-25,38.830000,32.760800,0.8436981715
2002-02-01,38.140000,32.178600,0.8436969061
